Number,City,Gender,Age,Income,Illness
36865,1,0,42,94954.0,0
36866,1,0,35,118056.0,0
36867,1,1,56,84568.0,0
36868,1,0,37,91416.0,0
36869,1,1,26,84898.0,0
36870,1,0,44,101220.0,0
36871,1,1,28,66934.0,0
36872,1,0,41,98013.0,1
36873,1,0,63,89528.0,0
36874,1,1,57,99144.0,0
36875,1,0,57,92185.0,0
36876,1,0,39,110241.0,0
36877,1,1,47,82725.0,1
36878,1,1,36,84180.0,1
36879,1,0,27,102305.0,1
36880,1,0,28,116285.0,0
36881,1,0,61,117339.0,1
36882,1,1,65,104814.0,0
36883,1,0,64,102009.0,0
36884,1,1,34,80225.0,0
36885,1,0,55,105552.0,0
36886,1,0,47,93758.0,0
36887,1,1,60,93978.0,0
36888,1,0,29,116448.0,0
36889,1,0,59,109586.0,0
36890,1,1,55,89063.0,0
36891,1,1,58,87512.0,0
36892,1,1,52,91593.0,1
36893,1,0,26,88852.0,0
36894,1,0,35,93375.0,0
36895,1,1,32,104278.0,0
36896,1,0,33,104569.0,0
36897,1,1,39,87752.0,0
36898,1,1,31,94128.0,0
36899,1,0,35,107004.0,0
36900,1,1,54,116931.0,0
36901,1,1,46,70796.0,0
36902,1,0,26,115543.0,0
36903,1,1,37,87240.0,0
36904,1,0,59,114702.0,0
36905,1,1,61,97227.0,0
36906,1,1,40,93731.0,0
36907,1,1,32,103454.0,0
36908,1,0,29,123392.0,0
36909,1,0,37,103232.0,0
36910,1,0,31,110691.0,0
36911,1,1,64,105309.0,0
36912,1,0,26,101412.0,0
36913,1,1,48,103941.0,0
36914,1,0,35,105799.0,0
36915,1,0,44,96096.0,0
36916,1,0,64,102914.0,0
36917,1,0,59,113714.0,0
36918,1,1,38,91534.0,0
36919,1,0,46,92115.0,0
36920,1,1,33,86237.0,0
36921,1,0,57,90466.0,1
36922,1,0,52,92861.0,0
36923,1,1,59,100077.0,0
36924,1,1,27,91409.0,0
36925,1,1,40,95775.0,0
36926,1,0,55,94819.0,0
36927,1,0,44,118916.0,0
36928,1,1,64,103045.0,0
36929,1,0,59,100080.0,0
36930,1,1,48,90619.0,0
36931,1,1,59,91653.0,0
36932,1,1,28,101372.0,0
36933,1,1,48,87309.0,0
36934,1,1,59,90273.0,0
36935,1,0,55,113131.0,0
36936,1,0,48,109006.0,0
36937,1,1,47,100341.0,0
36938,1,0,48,86781.0,0
36939,1,0,29,91368.0,0
36940,1,0,64,107073.0,0
36941,1,0,53,83536.0,0
36942,1,0,48,96628.0,0
36943,1,0,56,82774.0,0
36944,1,0,36,103219.0,0
36945,1,0,35,106239.0,0
36946,1,0,29,132548.0,0
36947,1,0,58,97767.0,0
36948,1,0,50,96119.0,0
36949,1,1,38,96840.0,0
36950,1,0,30,100171.0,0
36951,1,0,60,97742.0,0
36952,1,1,46,77792.0,0
36953,1,0,55,105264.0,0
36954,1,0,47,106305.0,0
36955,1,0,57,107870.0,0
36956,1,1,60,87902.0,0
36957,1,0,48,106375.0,0
36958,1,1,43,89377.0,1
36959,1,0,49,105656.0,0
36960,1,1,42,85121.0,0
36961,1,0,53,92827.0,0
36962,1,0,64,100726.0,0
36963,1,0,45,112298.0,0
36964,1,1,37,92874.0,0
36965,1,1,30,99443.0,1
36966,1,1,26,94116.0,0
36967,1,0,59,82051.0,0
36968,1,0,31,89067.0,0
36969,1,1,45,90457.0,0
36970,1,1,42,94663.0,0
36971,1,0,57,101728.0,0
36972,1,0,31,100564.0,0
36973,1,0,53,91722.0,0
36974,1,1,43,99420.0,1
36975,1,0,55,105404.0,0
36976,1,0,62,106492.0,0
36977,1,1,42,97582.0,0
36978,1,0,58,98096.0,0
36979,1,1,34,102089.0,0
36980,1,0,43,106669.0,1
36981,1,0,30,89894.0,0
36982,1,0,31,117506.0,0
36983,1,1,40,77850.0,0
36984,1,1,56,102290.0,1
36985,1,0,48,102502.0,1
36986,1,0,27,102952.0,0
36987,1,0,44,115786.0,0
36988,1,0,55,97122.0,0
36989,1,0,42,106046.0,0
36990,1,1,62,84871.0,0
36991,1,0,37,95301.0,0
36992,1,1,57,93639.0,0
36993,1,1,60,83437.0,0
36994,1,1,46,97284.0,0
36995,1,0,44,113867.0,0
36996,1,1,53,110548.0,0
36997,1,1,53,92204.0,0
36998,1,0,33,96739.0,0
36999,1,0,51,92284.0,0
37000,1,0,60,82124.0,0
37001,1,1,31,88277.0,0
37002,1,0,55,96935.0,1
37003,1,0,56,101575.0,0
37004,1,1,40,89979.0,0
37005,1,1,46,84567.0,0
37006,1,0,34,111234.0,0
37007,1,1,56,97311.0,0
37008,1,1,50,93249.0,0
37009,1,0,59,89111.0,0
37010,1,1,46,111522.0,0
37011,1,0,46,90900.0,0
37012,1,0,49,99349.0,0
37013,1,0,41,104972.0,0
37014,1,0,47,118431.0,0
37015,1,0,34,118126.0,0
37016,1,1,59,112891.0,0
37017,1,1,55,68327.0,1
37018,1,1,46,101203.0,0
37019,1,0,35,105816.0,0
37020,1,1,33,86505.0,0
37021,1,1,45,105424.0,0
37022,1,0,27,104589.0,0
37023,1,0,53,105156.0,0
37024,1,0,61,105106.0,0
37025,1,0,51,94374.0,1
37026,1,1,54,93047.0,0
37027,1,0,52,94399.0,0
37028,1,0,60,103161.0,0
37029,1,1,40,91789.0,0
37030,1,0,48,103236.0,1
37031,1,1,51,90168.0,0
37032,1,1,56,90909.0,0
37033,1,1,64,110724.0,0
37034,1,0,28,115722.0,0
37035,1,1,29,106979.0,0
37036,1,0,62,113619.0,0
37037,1,1,47,83304.0,0
37038,1,1,64,101835.0,0
37039,1,0,42,100484.0,0
37040,1,0,46,112291.0,0
37041,1,0,63,105130.0,0
37042,1,1,59,97859.0,0
37043,1,0,25,98383.0,0
37044,1,1,29,81797.0,0
37045,1,0,27,117679.0,0
37046,1,0,33,110813.0,0
37047,1,0,56,108761.0,0
37048,1,1,41,106410.0,0
37049,1,1,58,101011.0,0
37050,1,0,39,101754.0,0
37051,1,1,43,80418.0,0
37052,1,0,25,96402.0,0
37053,1,0,45,95027.0,0
37054,1,1,30,94841.0,0
37055,1,1,43,80036.0,0
37056,1,0,56,106433.0,0
37057,1,0,61,108945.0,0
37058,1,0,60,93830.0,0
37059,1,0,39,96145.0,0
37060,1,1,53,96304.0,0
37061,1,0,55,105253.0,0
37062,1,1,55,100228.0,0
37063,1,1,49,98712.0,0
37064,1,0,36,94487.0,0
37065,1,0,43,91699.0,0
37066,1,1,37,105106.0,0
37067,1,1,39,92987.0,0
37068,1,1,40,98853.0,0
37069,1,0,28,118466.0,0
37070,1,0,26,106264.0,0
37071,1,0,50,88640.0,0
37072,1,0,26,114505.0,0
37073,1,0,55,100018.0,0
37074,1,1,54,96890.0,0
37075,1,1,58,93862.0,0
37076,1,0,38,110784.0,0
37077,1,0,32,87241.0,0
37078,1,1,53,85146.0,0
37079,1,0,42,86984.0,0
37080,1,0,50,97341.0,0
37081,1,0,50,117344.0,0
37082,1,1,48,66768.0,0
37083,1,1,43,90621.0,0
37084,1,1,36,109128.0,0
37085,1,0,46,110270.0,0
37086,1,0,34,106693.0,0
37087,1,0,41,93367.0,0
37088,1,0,51,95612.0,0
37089,1,0,29,114748.0,0
37090,1,1,44,94508.0,0
37091,1,0,63,91547.0,0
37092,1,1,49,77730.0,1
37093,1,0,31,108910.0,0
37094,1,1,51,93823.0,0
37095,1,1,36,71716.0,0
37096,1,1,34,108227.0,0
37097,1,0,27,104043.0,0
37098,1,0,65,106428.0,0
37099,1,0,32,113955.0,0
37100,1,0,57,116551.0,0
37101,1,1,63,87683.0,0
37102,1,0,59,90324.0,0
37103,1,0,58,99742.0,0
37104,1,1,30,101682.0,1
37105,1,0,33,101932.0,0
37106,1,0,58,96327.0,0
37107,1,0,65,84048.0,0
37108,1,1,28,95551.0,0
37109,1,1,45,88942.0,0
37110,1,1,61,75833.0,0
37111,1,1,59,89011.0,0
37112,1,0,49,92046.0,0
37113,1,1,36,72677.0,0
37114,1,1,56,98622.0,0
37115,1,1,33,97589.0,0
37116,1,0,34,91893.0,0
37117,1,0,42,113258.0,0
37118,1,1,37,91330.0,1
37119,1,1,63,92771.0,0
37120,1,0,34,111185.0,0
37121,1,0,41,101344.0,0
37122,1,0,33,96063.0,0
37123,1,0,36,117857.0,0
37124,1,1,39,90537.0,0
37125,1,1,46,89720.0,0
37126,1,0,58,110312.0,0
37127,1,1,43,100021.0,0
37128,1,0,49,91605.0,0
37129,1,1,49,83521.0,0
37130,1,0,48,95803.0,0
37131,1,1,62,108732.0,0
37132,1,1,43,95279.0,0
37133,1,0,62,83907.0,0
37134,1,0,30,93019.0,0
37135,1,0,50,105167.0,0
37136,1,1,55,98641.0,0
37137,1,1,26,98019.0,0
37138,1,1,28,109075.0,0
37139,1,1,38,89589.0,1
37140,1,0,43,110767.0,0
37141,1,1,45,92728.0,0
37142,1,1,39,96047.0,0
37143,1,0,30,76108.0,0
37144,1,1,41,83471.0,0
37145,1,0,30,103692.0,0
37146,1,1,29,92153.0,0
37147,1,0,54,95270.0,1
37148,1,1,39,95341.0,0
37149,1,1,57,88771.0,0
37150,1,1,57,107064.0,0
37151,1,0,41,126793.0,0
37152,1,1,48,89948.0,1
37153,1,0,47,91930.0,0
37154,1,0,27,107418.0,0
37155,1,1,61,82719.0,0
37156,1,0,45,100769.0,0
37157,1,1,59,95651.0,0
37158,1,1,32,99507.0,0
37159,1,1,39,98610.0,0
37160,1,0,37,83925.0,0
37161,1,0,41,98721.0,0
37162,1,1,58,78426.0,0
37163,1,1,62,84097.0,0
37164,1,0,48,109385.0,0
37165,1,0,55,91376.0,0
37166,1,0,36,103930.0,0
37167,1,1,47,89858.0,0
37168,1,0,58,113192.0,0
37169,1,0,32,105211.0,0
37170,1,0,50,108519.0,0
37171,1,1,50,90618.0,0
37172,1,1,58,79275.0,0
37173,1,0,32,118438.0,1
37174,1,1,26,96357.0,0
37175,1,1,52,102821.0,0
37176,1,1,65,97805.0,0
37177,1,0,35,125670.0,0
37178,1,0,43,86105.0,0
37179,1,1,36,86510.0,0
37180,1,0,38,92038.0,0
37181,1,0,28,103165.0,0
37182,1,0,64,85811.0,0
37183,1,1,59,99163.0,0
37184,1,0,40,111354.0,0
37185,1,0,62,92007.0,0
37186,1,0,60,84687.0,0
37187,1,0,31,106820.0,0
37188,1,0,35,112350.0,0
37189,1,0,28,107031.0,0
37190,1,1,60,86368.0,0
37191,1,1,34,88428.0,0
37192,1,0,32,89622.0,0
37193,1,1,41,72648.0,0
37194,1,1,28,81170.0,0
37195,1,1,45,73727.0,0
37196,1,0,27,94460.0,0
37197,1,0,29,117259.0,0
37198,1,1,43,97421.0,0
37199,1,0,59,112239.0,0
37200,1,0,33,93335.0,0
37201,1,0,49,105493.0,0
37202,1,0,26,106509.0,0
37203,1,0,41,104678.0,0
37204,1,1,29,94932.0,0
37205,1,1,25,95672.0,0
37206,1,0,62,110514.0,0
37207,1,1,54,87952.0,0
37208,1,0,25,103241.0,0
37209,1,1,29,76367.0,0
37210,1,0,30,97476.0,0
37211,1,0,55,93121.0,0
37212,1,0,46,111620.0,1
37213,1,1,60,95004.0,0
37214,1,1,52,89474.0,0
37215,1,0,38,98536.0,0
37216,1,1,59,80767.0,0
37217,1,1,47,105758.0,0
37218,1,0,49,114439.0,0
37219,1,1,46,90968.0,0
37220,1,0,34,107372.0,0
37221,1,1,63,89253.0,0
37222,1,0,45,105313.0,0
37223,1,0,29,95501.0,0
37224,1,1,34,68561.0,0
37225,1,0,55,107584.0,0
37226,1,1,26,112726.0,0
37227,1,0,36,107066.0,0
37228,1,0,42,97216.0,0
37229,1,0,25,99401.0,0
37230,1,1,33,95614.0,0
37231,1,0,53,93659.0,0
37232,1,1,44,80765.0,0
37233,1,0,28,92968.0,0
37234,1,0,64,95213.0,0
37235,1,0,60,107464.0,0
37236,1,1,41,81242.0,0
37237,1,0,30,92132.0,0
37238,1,1,29,89337.0,0
37239,1,1,62,76433.0,0
37240,1,0,32,91213.0,0
37241,1,1,57,89382.0,0
37242,1,0,54,90000.0,0
37243,1,1,58,93923.0,0
37244,1,1,56,87998.0,0
37245,1,1,30,93796.0,0
37246,1,1,42,79979.0,0
37247,1,1,28,82516.0,0
37248,1,0,46,98491.0,0
37249,1,1,59,95060.0,0
37250,1,0,62,80171.0,0
37251,1,0,38,97918.0,0
37252,1,1,33,98534.0,0
37253,1,0,58,112724.0,1
37254,1,0,49,102599.0,0
37255,1,0,57,106906.0,0
37256,1,0,29,101930.0,0
37257,1,1,64,86505.0,0
37258,1,0,54,105393.0,0
37259,1,0,45,104910.0,1
37260,1,1,43,77416.0,0
37261,1,1,35,95733.0,0
37262,1,1,47,87144.0,1
37263,1,0,49,108379.0,0
37264,1,1,51,92616.0,0
37265,1,1,40,78454.0,0
37266,1,1,46,90156.0,0
37267,1,0,61,99841.0,0
37268,1,1,59,98170.0,0
37269,1,1,52,75271.0,0
37270,1,0,39,85555.0,0
37271,1,0,46,110360.0,0
37272,1,1,36,85411.0,0
37273,1,0,63,116423.0,0
37274,1,0,64,68567.0,0
37275,1,0,36,99220.0,0
37276,1,0,50,99955.0,0
37277,1,1,61,82550.0,0
37278,1,1,29,97334.0,0
37279,1,0,31,102971.0,0
37280,1,0,36,86545.0,0
37281,1,1,55,91341.0,0
37282,1,1,48,79874.0,0
37283,1,1,48,73683.0,1
37284,1,0,25,104354.0,0
37285,1,0,41,98531.0,0
37286,1,0,32,97166.0,0
37287,1,0,64,103126.0,0
37288,1,1,28,79688.0,0
37289,1,1,28,108933.0,0
37290,1,1,32,82911.0,1
37291,1,1,50,87225.0,0
37292,1,0,47,99995.0,0
37293,1,1,54,92505.0,0
37294,1,0,56,91447.0,0
37295,1,1,59,78431.0,1
37296,1,1,27,93197.0,0
37297,1,0,60,98068.0,0
37298,1,0,39,104747.0,0
37299,1,1,42,82923.0,0
37300,1,0,36,93732.0,0
37301,1,0,49,96885.0,0
37302,1,0,26,116629.0,0
37303,1,1,46,88019.0,0
37304,1,1,30,99745.0,0
37305,1,1,61,76515.0,0
37306,1,0,54,108039.0,0
37307,1,1,61,80854.0,0
37308,1,1,41,88027.0,0
37309,1,1,65,91899.0,0
37310,1,0,37,98212.0,0
37311,1,0,53,117186.0,0
37312,1,0,57,125503.0,0
37313,1,1,47,86103.0,1
37314,1,1,26,88243.0,0
37315,1,1,61,78670.0,0
37316,1,1,44,98594.0,0
37317,1,0,62,100430.0,0
37318,1,1,36,99451.0,0
37319,1,0,58,104119.0,0
37320,1,0,27,103037.0,0
37321,1,0,52,93454.0,0
37322,1,1,26,102733.0,0
37323,1,1,34,95726.0,0
37324,1,0,47,87568.0,1
37325,1,1,44,94275.0,0
37326,1,1,29,116456.0,0
37327,1,0,61,101013.0,0
37328,1,1,31,91973.0,0
37329,1,0,42,106656.0,0
37330,1,1,26,95886.0,0
37331,1,1,40,106913.0,0
37332,1,0,40,85110.0,0
37333,1,1,47,81247.0,0
37334,1,0,30,100076.0,0
37335,1,0,46,91940.0,0
37336,1,0,43,110934.0,0
37337,1,1,30,94372.0,0
37338,1,0,27,103025.0,0
37339,1,1,60,65604.0,0
37340,1,1,57,78104.0,0
37341,1,1,52,112987.0,0
37342,1,1,40,80250.0,0
37343,1,1,60,111844.0,1
37344,1,0,48,99410.0,0
37345,1,0,37,110446.0,0
37346,1,0,42,104514.0,1
37347,1,0,55,96191.0,0
37348,1,1,55,89786.0,0
37349,1,1,42,82741.0,0
37350,1,1,37,95363.0,0
37351,1,0,45,104791.0,0
37352,1,1,25,101332.0,0
37353,1,0,62,113779.0,0
37354,1,1,46,73404.0,0
37355,1,0,47,95222.0,0
37356,1,1,33,86823.0,0
37357,1,0,47,93034.0,0
37358,1,0,27,101606.0,0
37359,1,0,48,108253.0,0
37360,1,1,26,91654.0,0
37361,1,1,61,103207.0,0
37362,1,1,52,94360.0,0
37363,1,1,53,109708.0,0
37364,1,0,45,109715.0,0
37365,1,1,54,90174.0,0
37366,1,1,44,85989.0,0
37367,1,1,36,108209.0,0
37368,1,1,36,71830.0,0
37369,1,1,34,90469.0,0
37370,1,0,51,93892.0,0
37371,1,1,56,93369.0,0
37372,1,1,44,109133.0,0
37373,1,1,39,92901.0,1
37374,1,1,53,92544.0,0
37375,1,1,33,92758.0,0
37376,1,1,59,81162.0,0
37377,1,0,50,93893.0,1
37378,1,1,36,86341.0,0
37379,1,1,32,84790.0,0
37380,1,1,54,81304.0,0
37381,1,1,52,93871.0,0
37382,1,1,52,99556.0,0
37383,1,0,29,108763.0,0
37384,1,0,59,98853.0,0
37385,1,0,31,101250.0,0
37386,1,1,29,77824.0,0
37387,1,1,28,82644.0,0
37388,1,0,46,91678.0,0
37389,1,0,56,107102.0,0
37390,1,0,63,91489.0,0
37391,1,0,38,92958.0,0
37392,1,1,35,108492.0,0
37393,1,1,52,103796.0,0
37394,1,0,29,89386.0,1
37395,1,1,28,87408.0,0
37396,1,0,45,114011.0,0
37397,1,0,62,93837.0,0
37398,1,0,25,95473.0,0
37399,1,1,45,98615.0,0
37400,1,0,29,99196.0,0
37401,1,0,36,115513.0,1
37402,1,0,26,90890.0,0
37403,1,0,27,96010.0,0
37404,1,1,65,93801.0,0
37405,1,1,44,68271.0,0
37406,1,0,31,98742.0,0
37407,1,0,44,89135.0,0
37408,1,0,34,110881.0,0
37409,1,1,38,104775.0,0
37410,1,0,53,102011.0,0
37411,1,0,43,112168.0,1
37412,1,1,55,90831.0,0
37413,1,1,52,84697.0,0
37414,1,1,58,88688.0,1
37415,1,1,32,87746.0,0
37416,1,1,29,110568.0,1
37417,1,1,55,77983.0,0
37418,1,0,60,94255.0,1
37419,1,0,50,111562.0,0
37420,1,1,54,109095.0,0
37421,1,0,55,91339.0,0
37422,1,1,64,97220.0,0
37423,1,1,50,73765.0,0
37424,1,0,40,116479.0,0
37425,1,0,41,100238.0,0
37426,1,1,50,101198.0,1
37427,1,0,47,112472.0,0
37428,1,0,28,107415.0,0
37429,1,1,35,81934.0,0
37430,1,0,28,106772.0,0
37431,1,0,56,81474.0,0
37432,1,0,27,88208.0,0
37433,1,0,57,117840.0,0
37434,1,0,48,110848.0,0
37435,1,0,46,109055.0,0
37436,1,0,55,110880.0,0
37437,1,1,26,71158.0,0
37438,1,1,32,110517.0,1
37439,1,0,35,104920.0,0
37440,1,1,59,102813.0,0
37441,1,1,37,78690.0,0
37442,1,1,27,92201.0,0
37443,1,1,41,89708.0,0
37444,1,0,47,91163.0,0
37445,1,0,36,88145.0,1
37446,1,1,43,98453.0,0
37447,1,0,56,90684.0,0
37448,1,0,64,107418.0,1
37449,1,1,63,79422.0,0
37450,1,0,50,97451.0,0
37451,1,1,39,68135.0,0
37452,1,0,35,97503.0,0
37453,1,1,29,93438.0,0
37454,1,0,60,103215.0,0
37455,1,0,25,112819.0,0
37456,1,0,59,93921.0,0
37457,1,1,47,77189.0,0
37458,1,0,52,86971.0,0
37459,1,0,38,94474.0,0
37460,1,0,64,101580.0,0
37461,1,1,25,87971.0,0
37462,1,0,59,101100.0,0
37463,1,0,29,99692.0,0
37464,1,0,29,88170.0,0
37465,1,1,43,81151.0,0
37466,1,0,27,95076.0,0
37467,1,1,33,119711.0,0
37468,1,1,64,102285.0,0
37469,1,1,33,94961.0,0
37470,1,1,32,99120.0,0
37471,1,0,54,109240.0,0
37472,1,0,35,106862.0,1
37473,1,0,51,112744.0,0
37474,1,1,59,92942.0,0
37475,1,1,29,65992.0,0
37476,1,1,33,94095.0,0
37477,1,0,36,89041.0,0
37478,1,1,25,82763.0,0
37479,1,0,32,98654.0,0
37480,1,1,55,93854.0,0
37481,1,0,30,91673.0,0
37482,1,0,58,101651.0,0
37483,1,0,38,93757.0,0
37484,1,0,44,84510.0,0
37485,1,1,26,95985.0,0
37486,1,1,55,97779.0,0
37487,1,0,29,89406.0,0
37488,1,0,42,96227.0,0
37489,1,0,47,104122.0,0
37490,1,0,35,92247.0,1
37491,1,0,52,106967.0,0
37492,1,0,59,101872.0,0
37493,1,1,51,91024.0,1
37494,1,1,33,99117.0,0
37495,1,0,26,102412.0,0
37496,1,1,59,80712.0,0
37497,1,1,63,97299.0,0
37498,1,0,55,88715.0,0
37499,1,1,64,95773.0,0
37500,1,1,58,89002.0,0
37501,1,1,26,79382.0,0
37502,1,0,56,92851.0,0
37503,1,0,34,105542.0,0
37504,1,0,31,93688.0,0
37505,1,0,38,123197.0,0
37506,1,1,47,96282.0,0
37507,1,0,46,118985.0,0
37508,1,1,48,84758.0,0
37509,1,0,60,104165.0,0
37510,1,0,40,117800.0,0
37511,1,0,31,105352.0,0
37512,1,0,57,103387.0,0
37513,1,0,44,112544.0,0
37514,1,1,43,101062.0,0
37515,1,1,48,89721.0,0
37516,1,0,63,92771.0,0
37517,1,0,41,91918.0,0
37518,1,1,27,92722.0,1
37519,1,0,42,104024.0,0
37520,1,0,62,77460.0,0
37521,1,1,34,94562.0,0
37522,1,1,45,84638.0,0
37523,1,0,35,94127.0,0
37524,1,0,56,122910.0,0
37525,1,1,28,84786.0,0
37526,1,0,48,103055.0,0
37527,1,1,41,87781.0,0
37528,1,1,46,90832.0,0
37529,1,0,52,94339.0,0
37530,1,1,41,114527.0,0
37531,1,1,41,97063.0,0
37532,1,0,54,98497.0,1
37533,1,0,63,96698.0,0
37534,1,1,48,89237.0,0
37535,1,0,39,99238.0,0
37536,1,1,28,95864.0,0
37537,1,0,42,121825.0,0
37538,1,0,59,117330.0,0
37539,1,0,40,102796.0,0
37540,1,0,57,105042.0,0
37541,1,0,47,117957.0,0
37542,1,0,57,93546.0,0
37543,1,0,49,99417.0,1
37544,1,1,58,101082.0,0
37545,1,1,61,103342.0,1
37546,1,1,32,90538.0,0
37547,1,1,42,101454.0,0
37548,1,1,51,90494.0,0
37549,1,0,61,100066.0,0
37550,1,1,64,106168.0,0
37551,1,1,28,86209.0,0
37552,1,0,43,99297.0,0
37553,1,0,26,86497.0,0
37554,1,1,26,92368.0,0
37555,1,1,50,79957.0,0
37556,1,0,47,98262.0,0
37557,1,1,55,103994.0,0
37558,1,1,30,80879.0,0
37559,1,0,50,93773.0,0
37560,1,0,43,96102.0,0
37561,1,1,40,85056.0,0
37562,1,0,46,105626.0,0
37563,1,0,41,99059.0,0
37564,1,0,50,93415.0,0
37565,1,1,52,110507.0,0
37566,1,0,62,101711.0,0
37567,1,0,36,90458.0,0
37568,1,1,49,89961.0,0
37569,1,1,53,91520.0,0
37570,1,1,30,83240.0,0
37571,1,1,30,94761.0,0
37572,1,1,59,93741.0,0
37573,1,1,53,100508.0,0
37574,1,1,39,89734.0,0
37575,1,1,56,98329.0,0
37576,1,1,61,93652.0,0
37577,1,1,57,98655.0,0
37578,1,0,52,108710.0,1
37579,1,1,30,90429.0,0
37580,1,0,40,94961.0,0
37581,1,0,61,107410.0,0
37582,1,0,46,98410.0,0
37583,1,0,62,125692.0,1
37584,1,0,44,88002.0,1
37585,1,0,50,98694.0,0
37586,1,0,47,104754.0,0
37587,1,0,51,105123.0,0
37588,1,0,56,104385.0,0
37589,1,0,43,82777.0,0
37590,1,1,44,93808.0,0
37591,1,0,27,104457.0,0
37592,1,0,63,101609.0,0
37593,1,1,47,112363.0,0
37594,1,1,32,77649.0,1
37595,1,1,30,97024.0,0
37596,1,0,49,71156.0,0
37597,1,1,38,100888.0,0
37598,1,0,65,94878.0,0
37599,1,0,32,121170.0,0
37600,1,0,64,88794.0,0
37601,1,0,47,99468.0,0
37602,1,0,36,92738.0,0
37603,1,1,44,112688.0,0
37604,1,1,25,94908.0,0
37605,1,1,53,98608.0,0
37606,1,0,65,95140.0,0
37607,1,1,37,108453.0,0
37608,1,1,63,90959.0,0
37609,1,0,31,84672.0,0
37610,1,1,31,70172.0,0
37611,1,1,60,87435.0,0
37612,1,0,54,103833.0,0
37613,1,1,29,91431.0,0
37614,1,0,49,108955.0,0
37615,1,0,57,106997.0,0
37616,1,0,33,97117.0,0
37617,1,0,48,103877.0,0
37618,1,0,48,100759.0,0
37619,1,0,32,94720.0,0
37620,1,1,38,96860.0,0
37621,1,1,52,115943.0,0
37622,1,0,51,106024.0,0
37623,1,1,33,84922.0,0
37624,1,0,46,123000.0,0
37625,1,0,34,95248.0,0
37626,1,0,64,110162.0,0
37627,1,1,38,92902.0,0
37628,1,0,43,101951.0,0
37629,1,0,26,107490.0,0
37630,1,0,37,99295.0,0
37631,1,0,54,91427.0,0
37632,1,1,62,95266.0,0
37633,1,1,49,88330.0,0
37634,1,1,27,100694.0,1
37635,1,1,46,93115.0,0
37636,1,1,34,89655.0,0
37637,1,1,52,77290.0,0
37638,1,1,42,92381.0,0
37639,1,0,28,110003.0,0
37640,1,1,27,96096.0,0
37641,1,1,28,108344.0,0
37642,1,1,25,78494.0,0
37643,1,0,27,92115.0,0
37644,1,0,53,84565.0,0
37645,1,0,48,77820.0,0
37646,1,1,31,86280.0,1
37647,1,1,61,82819.0,0
37648,1,1,41,91319.0,0
37649,1,1,57,81381.0,0
37650,1,1,33,95654.0,0
37651,1,0,43,91913.0,0
37652,1,1,32,85942.0,0
37653,1,0,44,112317.0,1
37654,1,1,27,107538.0,0
37655,1,1,48,80553.0,0
37656,1,1,35,87935.0,0
37657,1,1,52,94314.0,0
37658,1,1,52,86337.0,0
37659,1,1,29,98050.0,0
37660,1,1,44,75650.0,0
37661,1,1,57,86280.0,0
37662,1,1,35,82153.0,0
37663,1,1,46,91664.0,0
37664,1,0,36,101626.0,0
37665,1,1,40,91215.0,0
37666,1,0,59,100379.0,0
37667,1,1,53,93632.0,0
37668,1,0,32,105092.0,0
37669,1,0,33,99406.0,0
37670,1,0,31,88642.0,0
37671,1,1,36,103817.0,0
37672,1,1,42,95757.0,0
37673,1,1,27,84682.0,0
37674,1,0,36,92573.0,0
37675,1,1,59,77215.0,0
37676,1,0,41,84562.0,0
37677,1,0,29,91733.0,0
37678,1,1,39,107627.0,0
37679,1,0,31,108487.0,0
37680,1,1,52,80959.0,0
37681,1,0,30,107553.0,0
37682,1,0,56,94230.0,0
37683,1,0,30,91953.0,0
37684,1,0,30,118925.0,0
37685,1,1,55,90318.0,0
37686,1,1,54,78848.0,0
37687,1,1,64,88999.0,0
37688,1,1,43,98834.0,0
37689,1,0,25,90790.0,0
37690,1,0,33,112000.0,0
37691,1,0,33,96542.0,0
37692,1,1,28,101945.0,0
37693,1,1,25,88698.0,0
37694,1,1,50,100842.0,0
37695,1,0,33,109068.0,0
37696,1,1,45,101690.0,0
37697,1,1,47,84515.0,0
37698,1,1,27,91341.0,0
37699,1,0,47,113684.0,0
37700,1,1,28,70480.0,0
37701,1,0,63,97247.0,0
37702,1,0,59,103205.0,0
37703,1,0,49,103858.0,0
37704,1,0,38,113732.0,0
37705,1,0,59,97494.0,0
37706,1,0,26,115207.0,1
37707,1,1,40,90786.0,0
37708,1,0,62,93083.0,0
37709,1,0,53,100903.0,0
37710,1,1,65,100278.0,0
37711,1,0,64,108454.0,0
37712,1,0,49,90103.0,0
37713,1,1,59,93223.0,0
37714,1,0,46,93582.0,0
37715,1,0,49,111504.0,1
37716,1,1,60,86841.0,1
37717,1,0,35,103303.0,0
37718,1,1,54,100838.0,0
37719,1,0,51,104727.0,0
37720,1,0,64,102068.0,0
37721,1,0,52,113518.0,0
37722,1,0,52,112397.0,0
37723,1,1,62,81329.0,0
37724,1,0,50,97909.0,0
37725,1,1,61,89882.0,0
37726,1,0,56,95483.0,0
37727,1,1,30,58655.0,0
37728,1,1,27,88582.0,0
37729,1,1,60,99292.0,0
37730,1,0,63,92370.0,0
37731,1,1,65,91011.0,0
37732,1,0,36,90344.0,0
37733,1,0,55,111713.0,0
37734,1,0,47,104803.0,0
37735,1,0,30,90116.0,0
37736,1,1,57,106742.0,0
37737,1,1,30,102674.0,0
